date,station,depth_m,temp_c,sal_psu,density_kg_per_m3,par,fluor_mg_per_m3,turbidity_ntu,O2_umol_per_kg,O2_pct_sat,ph
20240905,S2,2.23,14.6529,31.4941,23.3443,1.94E+02,0.9902,0.9862,224.44,87.802,8.078
20240905,S2,2.431,14.6134,31.5041,23.3603,1.86E+02,0.9929,0.9717,224.913,87.924,8.078
20240905,S2,2.624,14.6311,31.4942,23.3489,1.82E+02,1.0021,1.0065,225.314,88.106,8.079
20240905,S2,2.815,14.5773,31.5169,23.3777,1.79E+02,1.0076,1.0181,225.752,88.196,8.079
20240905,S2,3.01,14.4805,31.5308,23.4087,1.79E+02,1.0341,0.9891,226.284,88.242,8.08
20240905,S2,3.219,14.4036,31.5406,23.4322,1.79E+02,1.0515,0.9746,226.497,88.195,8.08
20240905,S2,3.421,14.3546,31.5333,23.4367,1.79E+02,1.1202,0.9485,226.477,88.096,8.08
20240905,S2,3.611,14.4247,31.4913,23.3898,1.79E+02,1.1925,0.9253,226.002,88.009,8.079
20240905,S2,3.79,14.4736,31.5051,23.3903,1.80E+02,1.198,0.9108,224.809,87.639,8.078
20240905,S2,3.982,14.4486,31.5183,23.4057,1.80E+02,1.2062,0.8789,223.975,87.278,8.078
20240905,S2,4.183,14.3981,31.5253,23.4216,1.79E+02,1.2108,0.8905,223.972,87.193,8.078
20240905,S2,4.386,14.4562,31.4885,23.3811,1.78E+02,1.2209,0.9253,223.698,87.165,8.077
20240905,S2,4.586,14.5059,31.4899,23.3719,1.77E+02,1.2236,0.9253,223.826,87.303,8.077
20240905,S2,4.79,14.5544,31.4862,23.3589,1.76E+02,1.2364,0.9253,224.22,87.539,8.077
20240905,S2,4.998,14.519,31.5124,23.3865,1.74E+02,1.2364,0.9253,225.207,87.878,8.078
20240905,S2,5.202,14.5475,31.4934,23.3659,1.70E+02,1.2209,0.9253,226.099,88.265,8.078
20240905,S2,5.403,14.4767,31.5176,23.3994,1.68E+02,1.2218,0.9253,226.716,88.395,8.078
20240905,S2,5.611,14.3746,31.553,23.4479,1.65E+02,1.1962,0.9659,226.968,88.334,8.079
20240905,S2,5.814,14.2968,31.5278,23.4446,1.60E+02,1.1925,0.9717,226.773,88.106,8.079
20240905,S2,6.014,14.3355,31.5163,23.4277,1.55E+02,1.1815,0.9021,226.014,87.872,8.078
20240905,S2,6.22,14.3328,31.5177,23.4293,1.50E+02,1.1779,0.8789,225.547,87.686,8.077
20240905,S2,6.43,14.4083,31.5083,23.4065,1.44E+02,1.187,0.876,224.949,87.581,8.076
20240905,S2,6.642,14.3155,31.5324,23.4443,1.39E+02,1.1925,0.876,225.46,87.631,8.077
20240905,S2,6.838,14.2169,31.5574,23.4839,1.33E+02,1.2062,0.9021,226.083,87.715,8.077
20240905,S2,7.03,14.0691,31.5847,23.5354,1.30E+02,1.2209,0.9253,226.646,87.689,8.077
20240905,S2,7.223,13.9503,31.5435,23.5278,1.25E+02,1.2007,0.8905,226.739,87.489,8.076
20240905,S2,7.421,13.9434,31.5536,23.537,1.21E+02,1.165,0.8296,225.932,87.172,8.073
20240905,S2,7.622,14.0009,31.5637,23.5331,1.18E+02,1.1559,0.8412,224.49,86.722,8.071
20240905,S2,7.832,13.9621,31.5778,23.5519,1.14E+02,1.1266,0.8731,223.741,86.374,8.07
20240905,S2,8.043,13.8694,31.5582,23.5556,1.10E+02,1.1293,0.8876,223.586,86.141,8.069
20240905,S2,8.238,14.0016,31.5205,23.4997,1.06E+02,1.165,0.9717,222.489,85.925,8.069
20240905,S2,8.418,13.9918,31.5544,23.5278,1.03E+02,1.1641,0.9688,222.201,85.817,8.07
20240905,S2,8.604,13.6861,31.6628,23.6734,9.96E+01,1.1797,0.9224,223.653,85.909,8.072
20240905,S2,8.81,13.3036,31.6785,23.7618,9.63E+01,1.1788,0.9224,225.978,86.139,8.073
20240905,S2,9.015,13.2119,31.6462,23.7548,9.38E+01,1.0561,0.8006,226.789,86.267,8.072
20240905,S2,9.209,13.2152,31.6294,23.7412,9.17E+01,1.0378,0.7803,226.002,85.963,8.067
20240905,S2,9.401,13.1795,31.6436,23.7592,8.93E+01,1.0579,0.7803,224.295,85.26,8.063
20240905,S2,9.591,13.1557,31.6252,23.7497,8.59E+01,1.0671,0.7803,222.054,84.356,8.059
20240905,S2,9.775,13.1336,31.6419,23.7669,8.33E+01,1.0478,0.7803,220.218,83.63,8.055
20240905,S2,9.963,13.1353,31.6261,23.7544,8.00E+01,1.0369,0.7803,218.96,83.146,8.052
20240905,S2,10.163,13.1349,31.6309,23.7581,7.66E+01,1.0305,0.8035,218.426,82.946,8.051
20240905,S2,10.364,13.1069,31.6327,23.765,7.33E+01,1.0222,0.8296,218.529,82.938,8.05
20240905,S2,10.561,13.0822,31.6364,23.7727,7.02E+01,1.0167,0.8267,218.59,82.921,8.049
20240905,S2,10.757,13.0526,31.633,23.7759,6.70E+01,1.0076,0.8267,218.598,82.872,8.047
20240905,S2,10.959,13.0422,31.6335,23.7783,6.40E+01,0.9966,0.8383,218.383,82.773,8.047
20240905,S2,11.156,13.0465,31.6321,23.7764,6.10E+01,0.9627,0.876,217.835,82.572,8.046
20240905,S2,11.344,12.9494,31.6618,23.8182,5.81E+01,0.9654,0.876,217.829,82.422,8.045
20240905,S2,11.547,12.8927,31.6538,23.8231,5.55E+01,0.9783,0.876,217.942,82.364,8.045
20240905,S2,11.757,12.8981,31.6415,23.8125,5.30E+01,0.9783,0.876,218.043,82.405,8.044
20240905,S2,11.962,12.8981,31.6459,23.8159,5.05E+01,0.905,0.8267,218.179,82.459,8.042
20240905,S2,12.167,12.8773,31.6453,23.8194,4.81E+01,0.905,0.8267,218.164,82.417,8.041
20240905,S2,12.361,12.8675,31.6456,23.8216,4.61E+01,0.8913,0.8267,217.703,82.227,8.041
20240905,S2,12.545,12.8614,31.6442,23.8217,4.41E+01,0.8895,0.8296,217.022,81.958,8.04
20240905,S2,12.744,12.8598,31.6425,23.8207,4.23E+01,0.8895,0.8238,216.432,81.732,8.039
20240905,S2,12.948,12.8647,31.6398,23.8177,4.03E+01,0.8895,0.8267,215.952,81.557,8.038
20240905,S2,13.138,12.8679,31.6396,23.8169,3.85E+01,0.8895,0.8296,215.71,81.471,8.038
20240905,S2,13.32,12.8692,31.6385,23.8158,3.70E+01,0.8895,0.8267,215.515,81.399,8.038
20240905,S2,13.519,12.8741,31.6363,23.8131,3.54E+01,0.8885,0.8035,215.285,81.319,8.038
20240905,S2,13.715,12.8763,31.6369,23.8131,3.39E+01,0.8895,0.7803,215.064,81.24,8.037
20240905,S2,13.906,12.8714,31.6382,23.8151,3.24E+01,0.8895,0.7803,214.88,81.163,8.037
20240905,S2,14.1,12.8654,31.638,23.8161,3.11E+01,0.8895,0.7803,214.664,81.071,8.037
20240905,S2,14.293,12.8645,31.637,23.8155,2.97E+01,0.8895,0.7803,214.423,80.978,8.037
20240905,S2,14.489,12.871,31.634,23.812,2.84E+01,0.8885,0.7803,214.387,80.974,8.037
20240905,S2,14.681,12.8763,31.6344,23.8113,2.71E+01,0.8895,0.7861,214.61,81.067,8.037
20240905,S2,14.875,12.8771,31.6328,23.8099,2.59E+01,0.8885,0.8267,215.057,81.236,8.037
20240905,S2,15.059,12.8869,31.6313,23.8068,2.47E+01,0.8885,0.8267,215.437,81.395,8.037
20240905,S2,15.246,12.8904,31.6317,23.8065,2.37E+01,0.8895,0.7803,215.618,81.47,8.037
20240905,S2,15.448,12.8869,31.6318,23.8072,2.26E+01,0.8895,0.7803,215.45,81.4,8.037
20240905,S2,15.652,12.8851,31.6324,23.8081,2.15E+01,0.8895,0.7803,215.028,81.238,8.037
20240905,S2,15.846,12.8803,31.6333,23.8097,2.05E+01,0.8895,0.7803,214.881,81.175,8.037
20240905,S2,16.041,12.8672,31.6349,23.8135,1.96E+01,0.9004,0.8151,215.061,81.222,8.038
20240905,S2,16.234,12.8505,31.6402,23.8208,1.87E+01,0.9041,0.8296,215.246,81.267,8.037
20240905,S2,16.429,12.8171,31.6422,23.8288,1.78E+01,0.8858,0.7977,215.676,81.375,8.037
20240905,S2,16.625,12.8146,31.6378,23.8258,1.70E+01,0.8748,0.7803,215.894,81.45,8.037
20240905,S2,16.823,12.8314,31.6347,23.8202,1.62E+01,0.8748,0.7803,215.661,81.389,8.036
20240905,S2,17.019,12.8121,31.6406,23.8285,1.55E+01,0.8748,0.7803,215.42,81.269,8.036
20240905,S2,17.218,12.8254,31.6351,23.8217,1.47E+01,0.8638,0.7977,214.848,81.072,8.037
20240905,S2,17.424,12.8263,31.6372,23.8232,1.40E+01,0.8464,0.8267,214.463,80.929,8.036
20240905,S2,17.624,12.7819,31.6491,23.8409,1.34E+01,0.8501,0.8151,214.653,80.934,8.037
20240905,S2,17.812,12.7246,31.6555,23.8569,1.28E+01,0.8611,0.7803,215.045,80.989,8.037
20240905,S2,18.005,12.6439,31.6717,23.8849,1.22E+01,0.8583,0.7803,215.529,81.046,8.036
20240905,S2,18.198,12.6424,31.6545,23.8719,1.16E+01,0.8455,0.7803,215.544,81.039,8.035
20240905,S2,18.388,12.629,31.662,23.8802,1.11E+01,0.8464,0.7774,215.171,80.881,8.034
20240905,S2,18.608,12.6271,31.6562,23.8761,1.05E+01,0.7878,0.876,214.405,80.586,8.033
20240905,S2,18.848,12.6276,31.6622,23.8807,9.93E+00,0.7878,0.876,213.413,80.218,8.032
20240905,S2,19.08,12.5831,31.6677,23.8934,9.35E+00,0.8007,0.876,212.68,79.872,8.031
20240905,S2,19.297,12.6047,31.6527,23.8777,8.81E+00,0.8025,0.876,212.154,79.701,8.03
20240905,S2,19.523,12.5391,31.6832,23.9138,8.32E+00,0.7906,0.9108,212.217,79.634,8.03
20240905,S2,19.757,12.4537,31.6892,23.9346,7.82E+00,0.7869,0.9253,212.72,79.685,8.031
20240905,S2,20.004,12.4036,31.6936,23.9475,7.34E+00,0.7677,0.9514,213.046,79.726,8.03
20240905,S2,20.247,12.3305,31.7017,23.9675,6.90E+00,0.7576,0.9688,213.156,79.651,8.029
20240905,S2,20.49,12.2603,31.7127,23.9892,6.47E+00,0.7274,1.0152,213.107,79.523,8.027
20240905,S2,20.723,12.2356,31.7046,23.9876,6.07E+00,0.6981,1.0645,212.547,79.269,8.024
20240905,S2,20.949,12.2619,31.6946,23.9749,5.72E+00,0.6862,1.0645,211.422,78.887,8.022
20240905,S2,21.175,12.2602,31.6973,23.9774,5.38E+00,0.6679,1.0616,210.568,78.567,8.02
20240905,S2,21.409,12.2376,31.7022,23.9854,5.06E+00,0.6679,1.076,209.979,78.313,8.02
20240905,S2,21.651,12.2279,31.6988,23.9845,4.76E+00,0.6679,1.1108,209.567,78.142,8.019
20240905,S2,21.905,12.215,31.7018,23.9893,4.45E+00,0.6716,1.0992,209.627,78.144,8.018
20240905,S2,22.15,12.1882,31.7074,23.9987,4.17E+00,0.6981,1.0181,209.87,78.195,8.018
20240905,S2,22.38,12.1421,31.718,24.0154,3.91E+00,0.6963,1.0181,210.159,78.233,8.017
20240905,S2,22.609,12.087,31.7219,24.0287,3.69E+00,0.6532,1.2529,210.333,78.21,8.016
20240905,S2,22.85,12.1139,31.7023,24.0085,3.46E+00,0.6532,1.2529,209.794,78.043,8.015
20240905,S2,23.105,12.1242,31.7108,24.0132,3.23E+00,0.6404,1.0847,209.296,77.879,8.014
20240905,S2,23.357,12.0909,31.7183,24.0252,3.01E+00,0.6386,1.0616,208.99,77.715,8.014
20240905,S2,23.6,12.0466,31.7199,24.0347,2.81E+00,0.6377,1.0268,208.611,77.503,8.014
20240905,S2,23.837,12.0274,31.7239,24.0413,2.64E+00,0.6386,1.0152,208.103,77.285,8.014
20240905,S2,24.092,11.9544,31.7387,24.0663,2.45E+00,0.6386,1.1659,208.007,77.14,8.013
20240905,S2,24.343,11.8483,31.7604,24.1027,2.29E+00,0.6386,1.2529,208.369,77.115,8.011
20240905,S2,24.585,11.7813,31.7574,24.1126,2.13E+00,0.623,1.2268,208.837,77.177,8.009
20240905,S2,24.821,11.7687,31.7498,24.109,1.99E+00,0.6093,1.2036,208.761,77.125,8.007
20240905,S2,25.061,11.7655,31.7493,24.1092,1.86E+00,0.5919,1.2239,208.063,76.862,8.006
20240905,S2,25.302,11.7946,31.736,24.0935,1.73E+00,0.5635,1.2529,207.104,76.547,8.005
20240905,S2,25.451,11.7769,31.7535,24.1104,1.63E+00,0.5599,1.2906,206.172,76.184,8.004
20240905,S2,25.464,11.755,31.7516,24.1129,1.60E+00,0.5498,1.3892,205.507,75.902,8.004
20240905,S2,25.465,11.7522,31.7451,24.1084,1.59E+00,0.5516,1.3573,205.294,75.815,8.004
20240905,S2,25.472,11.7457,31.7494,24.1129,1.58E+00,0.5644,1.1572,205.317,75.816,8.003
20240905,S2,25.482,11.7419,31.746,24.1109,1.56E+00,0.5644,1.1572,205.313,75.806,8.003
20240905,S2,25.493,11.7432,31.745,24.1099,1.54E+00,0.5644,1.3428,205.342,75.819,8.003
20240905,S2,25.501,11.7449,31.7442,24.109,1.51E+00,0.5654,1.3428,205.439,75.857,8.003
20240905,S2,25.507,11.7482,31.7419,24.1066,1.48E+00,0.5507,1.2181,205.404,75.848,8.002
20240905,S2,25.516,11.7531,31.7415,24.1054,1.46E+00,0.5498,1.2036,205.308,75.82,8.002
20240905,S2,25.525,11.7633,31.7389,24.1015,1.44E+00,0.537,1.3486,205.06,75.743,8.002
20240905,S2,25.532,11.7582,31.7422,24.105,1.40E+00,0.5342,1.3921,204.867,75.666,8.002
20240905,S2,25.538,11.7513,31.7432,24.1071,1.38E+00,0.5342,1.3602,204.93,75.678,8.002
20240905,S2,25.546,11.7484,31.7415,24.1062,1.37E+00,0.5342,1.3457,205.104,75.737,8.001
20240905,S2,25.555,11.7495,31.74,24.1049,1.36E+00,0.5416,1.3457,205.244,75.79,8.001
20240905,S3,0.752,15.7941,31.193,22.8669,2.01E+03,1.0213,0.4701,284.336,113.535,8.359
20240905,S3,0.753,15.8172,31.1786,22.8508,2.07E+03,0.9828,0.5107,284.438,113.616,8.358
20240905,S3,0.772,15.8539,31.1748,22.8398,1.93E+03,0.9773,0.5165,284.615,113.765,8.359
20240905,S3,0.768,15.8358,31.1833,22.8503,2.09E+03,1.0213,0.5136,284.978,113.876,8.359
20240905,S3,0.726,15.8522,31.1749,22.8403,2.19E+03,1.0369,0.5165,284.665,113.781,8.359
20240905,S3,0.722,15.8733,31.1741,22.835,2.03E+03,1.0359,0.5136,283.996,113.56,8.358
20240905,S3,0.78,15.8868,31.1738,22.8317,1.72E+03,1.0369,0.5165,283.436,113.366,8.358
20240905,S3,0.823,15.8871,31.178,22.8349,1.85E+03,1.0506,0.5165,283.075,113.225,8.358
20240905,S3,0.807,15.8603,31.1882,22.8487,1.78E+03,1.0662,0.5165,283.021,113.153,8.357
20240905,S3,0.724,15.8507,31.1825,22.8464,1.73E+03,1.0597,0.5339,282.978,113.11,8.356
20240905,S3,0.663,15.8527,31.179,22.8433,1.94E+03,1.0506,0.5629,282.837,113.055,8.355
20240905,S3,0.694,15.8554,31.1798,22.8433,1.99E+03,1.0359,0.5803,283.14,113.183,8.355
20240905,S3,0.783,15.8508,31.1818,22.8458,1.89E+03,0.992,0.6383,283.575,113.348,8.354
20240905,S3,0.829,15.8629,31.1773,22.8398,1.66E+03,0.9938,0.6441,283.774,113.451,8.354
20240905,S3,0.774,15.8603,31.1792,22.8418,1.85E+03,1.0066,0.6847,284.078,113.568,8.354
20240905,S3,0.656,15.8653,31.1771,22.839,2.01E+03,1.0066,0.6847,284.03,113.558,8.354
20240905,S3,0.632,15.8586,31.1815,22.8439,3.74E+03,1.0369,0.6412,283.667,113.402,8.354
20240905,S3,0.77,15.8597,31.1816,22.8437,2.17E+03,1.0369,0.6412,283.158,113.201,8.354
20240905,S3,0.864,15.8529,31.1806,22.8445,1.92E+03,1.0112,0.6006,283.224,113.212,8.354
20240905,S3,0.805,15.8602,31.1779,22.8408,1.60E+03,1.0066,0.5919,283.479,113.327,8.355
20240905,S3,0.659,15.8623,31.1801,22.842,1.99E+03,0.9847,0.5687,283.325,113.272,8.355
20240905,S3,0.628,15.8562,31.1823,22.8451,3.70E+03,0.9773,0.5629,283.321,113.259,8.355
20240905,S3,0.744,15.8652,31.1783,22.84,2.16E+03,0.9682,0.5339,283.474,113.337,8.356
20240905,S3,0.85,15.85,31.1854,22.8488,1.69E+03,0.9636,0.5194,283.483,113.312,8.356
20240905,S3,0.837,15.8524,31.1817,22.8454,1.60E+03,0.9481,0.5136,283.103,113.163,8.356
20240905,S3,0.748,15.8576,31.1804,22.8433,1.85E+03,0.9316,0.5165,282.593,112.969,8.357
20240905,S3,0.676,15.8595,31.1811,22.8434,1.77E+03,0.9426,0.5165,282.884,113.091,8.357
20240905,S3,0.674,15.8605,31.1807,22.8428,1.72E+03,0.9627,0.5165,283.205,113.221,8.357
20240905,S3,0.735,15.8632,31.181,22.8425,1.89E+03,0.9664,0.5339,283.202,113.226,8.356
20240905,S3,0.812,15.8582,31.1804,22.8432,1.80E+03,0.9783,0.5919,283.308,113.257,8.357
20240905,S3,0.82,15.8618,31.1796,22.8417,1.64E+03,0.9838,0.5861,283.418,113.308,8.357
20240905,S3,0.713,15.862,31.18,22.842,1.97E+03,1.0213,0.56,284.227,113.632,8.356
20240905,S3,0.637,15.8625,31.1807,22.8424,3.17E+03,1.0213,0.5629,284.85,113.883,8.356
20240905,S3,0.818,15.8641,31.1807,22.842,2.19E+03,1.0213,0.5629,284.883,113.9,8.356
20240905,S3,1.031,15.8611,31.1819,22.8437,1.54E+03,1.0222,0.5629,284.813,113.866,8.357
20240905,S3,1.139,15.8544,31.1837,22.8465,1.50E+03,1.0607,0.5919,284.309,113.651,8.357
20240905,S3,1.153,15.8575,31.1814,22.8441,1.63E+03,1.0652,0.5948,283.874,113.482,8.357
20240905,S3,1.164,15.8615,31.1804,22.8424,1.34E+03,1.0543,0.5716,283.35,113.281,8.357
20240905,S3,1.277,15.8625,31.1815,22.8431,1.42E+03,1.0515,0.5629,282.737,113.039,8.357
20240905,S3,1.531,15.8555,31.1855,22.8477,1.33E+03,1.0698,0.5658,282.758,113.035,8.357
20240905,S3,1.751,15.7539,31.2345,22.9077,1.33E+03,1.0808,0.5629,284.088,113.379,8.357
20240905,S3,1.814,15.7668,31.1991,22.8777,1.08E+03,1.0506,0.5397,284.656,113.607,8.357
20240905,S3,1.803,15.7892,31.2035,22.8761,9.99E+02,1.0222,0.5165,283.92,113.366,8.357
20240905,S3,1.871,15.737,31.2271,22.9058,1.03E+03,1.0387,0.5339,283.343,113.038,8.357
20240905,S3,2.037,15.7183,31.2222,22.9061,5.77E+02,1.0662,0.5629,282.928,112.828,8.357
20240905,S3,2.23,15.6908,31.2316,22.9194,3.88E+02,1.0771,0.5513,282.883,112.756,8.358
20240905,S3,2.39,15.6776,31.2339,22.924,3.21E+02,1.111,0.5194,283.088,112.81,8.358
20240905,S3,2.486,15.6532,31.2441,22.9373,2.81E+02,1.1293,0.5165,283.459,112.912,8.358
20240905,S3,2.562,15.6314,31.2506,22.947,2.50E+02,1.2511,0.5165,283.683,112.958,8.358
20240905,S3,2.686,15.595,31.2653,22.9663,2.25E+02,1.2511,0.5165,283.989,113.011,8.358
20240905,S3,2.821,15.5723,31.2712,22.9758,2.26E+02,1.3958,0.5165,283.729,112.862,8.358
20240905,S3,2.926,15.5813,31.2643,22.9685,2.41E+02,1.3958,0.5165,283.18,112.658,8.357
20240905,S3,2.994,15.5848,31.2647,22.9681,2.64E+02,1.4452,0.4759,282.673,112.464,8.357
20240905,S3,3.103,15.566,31.2767,22.9814,3.06E+02,1.4534,0.473,282.62,112.411,8.357
20240905,S3,3.316,15.4965,31.3086,23.0211,3.70E+02,1.6265,0.5397,283.694,112.709,8.357
20240905,S3,3.519,15.4042,31.3376,23.0634,4.04E+02,1.6851,0.5629,285.032,113.057,8.357
20240905,S3,3.627,15.3583,31.3558,23.0874,4.33E+02,1.9524,0.6093,285.465,113.141,8.356
20240905,S3,3.69,15.3429,31.357,23.0916,5.06E+02,2.1163,0.6412,285.135,112.977,8.356
20240905,S3,3.771,15.334,31.3647,23.0995,5.26E+02,2.1831,0.5571,284.15,112.573,8.355
20240905,S3,3.949,15.2251,31.399,23.1494,5.37E+02,2.249,0.473,283.037,111.917,8.355
20240905,S3,4.178,15.1638,31.4104,23.1714,5.19E+02,2.3992,0.5078,282.029,111.392,8.354
20240905,S3,4.355,15.0872,31.4101,23.1875,5.19E+02,2.6491,0.5658,281.609,111.058,8.352
20240905,S3,4.466,15.0492,31.4094,23.1951,5.15E+02,2.9275,0.5832,281.244,110.83,8.35
20240905,S3,4.586,14.9902,31.4279,23.2219,5.22E+02,3.7679,0.6441,281.234,110.71,8.346
20240905,S3,4.751,14.9317,31.4365,23.2411,4.52E+02,3.7643,0.6354,280.885,110.452,8.34
20240905,S3,4.905,14.9042,31.4378,23.2479,4.36E+02,3.7249,0.5948,279.47,109.836,8.33
20240905,S3,4.995,14.8975,31.437,23.2487,4.55E+02,3.7249,0.5977,276.936,108.825,8.321
20240905,S3,5.08,14.892,31.4352,23.2485,4.50E+02,3.7102,0.5658,273.587,107.496,8.314
20240905,S3,5.246,14.8792,31.4382,23.2535,4.13E+02,3.7102,0.5658,270.112,106.106,8.308
20240905,S3,5.529,14.7957,31.4658,23.2925,4.15E+02,3.5683,0.5629,267.748,105.023,8.305
20240905,S3,5.849,14.7201,31.4736,23.3144,3.65E+02,3.5482,0.5658,266.428,104.353,8.298
20240905,S3,6.071,14.662,31.4802,23.3317,3.31E+02,3.4383,0.6209,265.96,104.054,8.29
20240905,S3,6.17,14.6147,31.4824,23.3434,3.21E+02,3.4017,0.6412,265.488,103.773,8.282
20240905,S3,6.241,14.5915,31.4767,23.3439,2.95E+02,3.6754,0.5629,263.857,103.083,8.277
20240905,S3,6.381,14.5217,31.4947,23.3724,2.98E+02,3.843,0.5194,261.493,102.03,8.273
20240905,S3,6.634,14.2909,31.5612,23.4715,2.82E+02,3.8274,0.5426,259.447,100.811,8.27
20240905,S3,6.935,14.02,31.5697,23.5338,2.41E+02,3.8128,0.5658,258.003,99.711,8.264
20240905,S3,7.154,13.8944,31.5748,23.5633,2.31E+02,3.7304,0.6296,256.061,98.714,8.252
20240905,S3,7.295,13.6594,31.6066,23.6354,2.27E+02,3.5921,0.7368,254.696,97.742,8.241
20240905,S3,7.463,13.5302,31.5809,23.6413,2.07E+02,3.7194,0.6934,251.962,96.422,8.233
20240905,S3,7.672,13.431,31.592,23.6696,1.96E+02,4.1021,0.5687,248.171,94.787,8.226
20240905,S3,7.869,13.3596,31.5769,23.6721,1.89E+02,4.1296,0.5687,243.885,93.005,8.218
20240905,S3,8.064,13.339,31.5714,23.672,1.76E+02,4.3246,0.5977,240.321,91.604,8.211
20240905,S3,8.28,13.3231,31.5664,23.6713,1.67E+02,4.3237,0.5948,238.486,90.872,8.205
20240905,S3,8.545,13.2637,31.5881,23.6997,1.57E+02,4.1625,0.5658,237.88,90.545,8.201
20240905,S3,8.847,13.0371,31.6404,23.7846,1.42E+02,4.1607,0.5658,238.724,90.478,8.199
20240905,S3,9.108,12.9317,31.6177,23.7875,1.28E+02,3.6141,0.6354,239.403,90.525,8.195
20240905,S3,9.291,12.905,31.6127,23.7888,1.23E+02,3.5345,0.6441,239.392,90.467,8.185
20240905,S3,9.465,12.8824,31.6116,23.7923,1.15E+02,3.1527,0.5165,238.374,90.04,8.176
20240905,S3,9.676,12.869,31.6089,23.7928,1.07E+02,3.0236,0.473,236.432,89.28,8.17
20240905,S3,9.916,12.845,31.6109,23.799,1.01E+02,3.0227,0.473,233.875,88.273,8.166
20240905,S3,10.161,12.8339,31.6096,23.8001,9.70E+01,3.0236,0.4759,231.468,87.343,8.164
20240905,S3,10.425,12.7902,31.6189,23.8158,9.10E+01,3.0044,0.4962,229.932,86.691,8.162
20240905,S3,10.701,12.7545,31.6101,23.8158,8.24E+01,2.9842,0.5223,229.282,86.377,8.162
20240905,S3,10.943,12.7496,31.6049,23.8127,7.59E+01,2.9513,0.5194,228.807,86.186,8.16
20240905,S3,11.128,12.7436,31.6046,23.8136,7.17E+01,2.8972,0.5223,228.267,85.972,8.157
20240905,S3,11.271,12.7359,31.6012,23.8125,6.83E+01,2.8853,0.5107,227.526,85.677,8.154
20240905,S3,11.454,12.7315,31.6,23.8124,6.54E+01,2.8524,0.473,226.531,85.294,8.152
20240905,S3,11.739,12.6402,31.6323,23.8549,6.09E+01,2.8341,0.4788,226.053,84.973,8.15
20240905,S3,12.015,12.572,31.6338,23.8691,5.62E+01,2.7068,0.5194,225.825,84.768,8.149
20240905,S3,12.208,12.5415,31.6314,23.873,5.30E+01,2.7068,0.5194,225.609,84.633,8.147
20240905,S3,12.356,12.5129,31.6339,23.8804,5.12E+01,2.6336,0.5223,225.369,84.494,8.144
20240905,S3,12.542,12.4899,31.634,23.8849,4.93E+01,2.6326,0.5194,225.079,84.345,8.14
20240905,S3,12.8,12.384,31.6722,23.9345,4.65E+01,2.5548,0.4788,224.849,84.097,8.135
20240905,S3,13.131,12.287,31.6751,23.9549,4.29E+01,2.5448,0.473,224.169,83.675,8.131
20240905,S3,13.43,12.2798,31.6683,23.951,3.94E+01,2.8176,0.5658,222.683,83.104,8.125
20240905,S3,13.618,12.2727,31.6689,23.9528,3.73E+01,2.911,0.5948,220.813,82.394,8.12
20240905,S3,13.742,12.2665,31.6674,23.9528,3.65E+01,3.0346,0.5774,219.011,81.711,8.118
20240905,S3,13.949,12.2481,31.6748,23.962,3.54E+01,3.1096,0.5658,217.511,81.124,8.117
20240905,S3,14.272,12.1941,31.6815,23.9773,3.28E+01,3.0181,0.5455,216.653,80.717,8.117
20240905,S3,14.604,12.1718,31.6869,23.9856,3.00E+01,2.9256,0.5223,216.313,80.556,8.115
20240905,S3,14.872,12.1339,31.692,23.9966,2.80E+01,2.9421,0.5397,216.671,80.628,8.113
20240905,S3,15.109,12.1341,31.687,23.9927,2.65E+01,2.9687,0.5687,216.909,80.714,8.112
20240905,S3,15.319,12.1378,31.6847,23.9903,2.51E+01,3.0575,0.5658,216.817,80.685,8.111
20240905,S3,15.503,12.1393,31.6841,23.9895,2.37E+01,3.3275,0.5658,216.244,80.474,8.11
20240905,S3,15.682,12.1358,31.6846,23.9906,2.25E+01,3.3321,0.5716,215.128,80.053,8.11
20240905,S3,15.887,12.1327,31.6846,23.9912,2.14E+01,3.3715,0.5977,214.256,79.723,8.109
20240905,S3,16.137,12.1203,31.6893,23.9971,2.04E+01,3.3706,0.5948,214.038,79.624,8.109
20240905,S3,16.434,12.0794,31.6985,24.0119,1.90E+01,3.5912,0.5977,214.499,79.733,8.11
20240905,S3,16.738,12.0656,31.696,24.0125,1.75E+01,3.5921,0.5977,215.173,79.959,8.109
20240905,S3,16.997,12.0571,31.6959,24.014,1.62E+01,3.605,0.6383,215.498,80.066,8.108
20240905,S3,17.195,12.0482,31.6992,24.0182,1.54E+01,3.6068,0.6441,215.455,80.037,8.108
20240905,S3,17.395,12.0245,31.7014,24.0243,1.49E+01,3.4521,0.6093,215.317,79.947,8.107
20240905,S3,17.661,11.986,31.7167,24.0433,1.42E+01,3.4008,0.5977,215.1,79.811,8.105
20240905,S3,17.966,11.8859,31.7315,24.0731,1.32E+01,3.0858,0.5977,215.307,79.729,8.104
20240905,S3,18.263,11.8269,31.7472,24.0962,1.23E+01,2.8963,0.5977,215.375,79.664,8.102
20240905,S3,18.51,11.7475,31.7563,24.1177,1.15E+01,2.5237,0.5368,215.136,79.448,8.099
20240905,S3,18.676,11.7127,31.7554,24.1234,1.09E+01,2.1456,0.473,214.153,79.027,8.096
20240905,S3,18.831,11.6785,31.7597,24.1329,1.06E+01,1.9451,0.4556,212.861,78.496,8.094
